id,ekatte,name_bg,name_en,type_prefix,obl_code,state_id/id,mun_code,mun_name,nuts3,postcode,lat,lng
bg_settlement_07209,07209,Бъзовец,Bazovets,с.,MON,tk_loan_management_bg.state_bg_MON,MON11,Вълчедръм,BG312,3635,43.630185,23.554984
bg_settlement_48859,48859,Мокреш,Mokresh,с.,MON,tk_loan_management_bg.state_bg_MON,MON11,Вълчедръм,BG312,3647,43.750702,23.39571
bg_settlement_43949,43949,Ловец,Lovets,с.,SHU,tk_loan_management_bg.state_bg_SHU,SHU10,Върбица,BG333,9869,43.057212,26.710488
bg_settlement_06971,06971,Буковец,Bukovets,с.,MON,tk_loan_management_bg.state_bg_MON,MON07,Брусарци,BG312,3678,43.598287,22.97482
bg_settlement_36957,36957,Киселево,Kiselevo,с.,MON,tk_loan_management_bg.state_bg_MON,MON07,Брусарци,BG312,3675,43.654068,22.987051
bg_settlement_67564,67564,Смирненски,Smirnenski,с.,MON,tk_loan_management_bg.state_bg_MON,MON07,Брусарци,BG312,3663,43.625668,23.027404
bg_settlement_05236,05236,Бойчиновци,Boychinovtsi,гр.,MON,tk_loan_management_bg.state_bg_MON,MON04,Бойчиновци,BG312,3430,43.472346,23.33378
bg_settlement_03383,03383,Бели брег,Beli breg,с.,MON,tk_loan_management_bg.state_bg_MON,MON04,Бойчиновци,BG312,3441,43.510509,23.430725
bg_settlement_10625,10625,Венец,Venets,с.,BGS,tk_loan_management_bg.state_bg_BGS,BGS09,Карнобат,BG341,8473,42.639668,26.802302
bg_settlement_02765,02765,Детелина,Detelina,с.,BGS,tk_loan_management_bg.state_bg_BGS,BGS09,Карнобат,BG341,8483,42.558974,27.035277
bg_settlement_29492,29492,Житосвят,Zhitosvyat,с.,BGS,tk_loan_management_bg.state_bg_BGS,BGS09,Карнобат,BG341,8475,42.462986,26.974464
bg_settlement_27557,27557,Ерден,Erden,с.,MON,tk_loan_management_bg.state_bg_MON,MON04,Бойчиновци,BG312,3431,43.483789,23.289172
bg_settlement_46036,46036,Мадан,Madan,с.,MON,tk_loan_management_bg.state_bg_MON,MON04,Бойчиновци,BG312,3448,43.578717,23.446157
bg_settlement_55258,55258,Палилула,Palilula,с.,MON,tk_loan_management_bg.state_bg_MON,MON04,Бойчиновци,BG312,3439,43.436413,23.388333
bg_settlement_54496,54496,Охрид,Ohrid,с.,MON,tk_loan_management_bg.state_bg_MON,MON04,Бойчиновци,BG312,3438,43.455166,23.38035
bg_settlement_49607,49607,Мърчево,Marchevo,с.,MON,tk_loan_management_bg.state_bg_MON,MON04,Бойчиновци,BG312,3443,43.512993,23.356793
bg_settlement_24551,24551,Дългоделци,Dalgodeltsi,с.,MON,tk_loan_management_bg.state_bg_MON,MON38,Якимово,BG312,3638,43.605355,23.279155
bg_settlement_22873,22873,Долно Церовене,Dolno Tserovene,с.,MON,tk_loan_management_bg.state_bg_MON,MON38,Якимово,BG312,3639,43.590741,23.245045
bg_settlement_38159,38159,Комощица,Komoshtitsa,с.,MON,tk_loan_management_bg.state_bg_MON,MON38,Якимово,BG312,3648,43.718981,23.310046
bg_settlement_87299,87299,Якимово,Yakimovo,с.,MON,tk_loan_management_bg.state_bg_MON,MON38,Якимово,BG312,3640,43.634869,23.363295
bg_settlement_16239,16239,Горна Ковачица,Gorna Kovachitsa,с.,MON,tk_loan_management_bg.state_bg_MON,MON36,Чипровци,BG312,3463,43.412296,23.001553
bg_settlement_11171,11171,Вирове,Virove,с.,MON,tk_loan_management_bg.state_bg_MON,MON29,Монтана,BG312,3455,43.520324,23.233085
bg_settlement_03736,03736,Долно Белотинци,Dolno Belotintsi,с.,MON,tk_loan_management_bg.state_bg_MON,MON29,Монтана,BG312,3437,43.441033,23.283557
bg_settlement_03201,03201,Безденица,Bezdenitsa,с.,MON,tk_loan_management_bg.state_bg_MON,MON29,Монтана,BG312,3454,43.548281,23.194647
bg_settlement_14180,14180,Габровница,Gabrovnitsa,с.,MON,tk_loan_management_bg.state_bg_MON,MON29,Монтана,BG312,3453,43.534457,23.264591
bg_settlement_48489,48489,Монтана,Montana,гр.,MON,tk_loan_management_bg.state_bg_MON,MON29,Монтана,BG312,3400,43.405487,23.224242
bg_settlement_39503,39503,Крапчене,Krapchene,с.,MON,tk_loan_management_bg.state_bg_MON,MON29,Монтана,BG312,3434,43.385376,23.302306
bg_settlement_51665,51665,Николово,Nikolovo,с.,MON,tk_loan_management_bg.state_bg_MON,MON29,Монтана,BG312,3429,43.420751,23.2744
bg_settlement_73167,73167,Трифоново,Trifonovo,с.,MON,tk_loan_management_bg.state_bg_MON,MON29,Монтана,BG312,3435,43.371459,23.310425
bg_settlement_70233,70233,Сумер,Sumer,с.,MON,tk_loan_management_bg.state_bg_MON,MON29,Монтана,BG312,3491,43.333684,23.330185
bg_settlement_70113,70113,Студено буче,Studeno buche,с.,MON,tk_loan_management_bg.state_bg_MON,MON29,Монтана,BG312,3480,43.457631,23.191412
bg_settlement_53552,53552,Опака,Opaka,гр.,TGV,tk_loan_management_bg.state_bg_TGV,TGV23,Опака,BG334,7840,43.443868,26.164981
bg_settlement_39671,39671,Крепча,Krepcha,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV23,Опака,BG334,7845,43.481333,26.13687
bg_settlement_17172,17172,Горско Абланово,Gorsko Ablanovo,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV23,Опака,BG334,7847,43.499649,26.07544
bg_settlement_18407,18407,Гърчиново,Garchinovo,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV23,Опака,BG334,7844,43.508543,26.14244
bg_settlement_65067,65067,Садина,Sadina,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV24,Попово,BG334,7841,43.483437,26.28916
bg_settlement_65557,65557,Светлен,Svetlen,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV24,Попово,BG334,7877,43.307375,26.272958
bg_settlement_36470,36470,Кардам,Kardam,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV24,Попово,BG334,7830,43.375517,26.286396
bg_settlement_14307,14307,Гагово,Gagovo,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV24,Попово,BG334,7831,43.403946,26.195251
bg_settlement_30404,30404,Захари Стояново,Zahari Stoyanovo,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV24,Попово,BG334,7842,43.532912,26.248393
bg_settlement_00792,00792,Аспарухово,Asparuhovo,с.,MON,tk_loan_management_bg.state_bg_MON,MON26,Медковец,BG312,3661,43.70361,23.212735
bg_settlement_47593,47593,Медковец,Medkovets,с.,MON,tk_loan_management_bg.state_bg_MON,MON26,Медковец,BG312,3670,43.624411,23.169872
bg_settlement_62222,62222,Расово,Rasovo,с.,MON,tk_loan_management_bg.state_bg_MON,MON26,Медковец,BG312,3660,43.699703,23.236191
bg_settlement_56544,56544,Пишурка,Pishurka,с.,MON,tk_loan_management_bg.state_bg_MON,MON26,Медковец,BG312,3662,43.651594,23.253872
bg_settlement_67386,67386,Сливовик,Slivovik,с.,MON,tk_loan_management_bg.state_bg_MON,MON26,Медковец,BG312,3664,43.596749,23.116133
bg_settlement_37544,37544,Ковачица,Kovachitsa,с.,MON,tk_loan_management_bg.state_bg_MON,MON24,Лом,BG312,3643,43.800573,23.362639
bg_settlement_70545,70545,Съединение,Saedinenie,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV35,Търговище,BG334,7779,43.317227,26.622062
bg_settlement_73626,73626,Търговище,Targovishte,гр.,TGV,tk_loan_management_bg.state_bg_TGV,TGV35,Търговище,BG334,7700,43.241478,26.572104
bg_settlement_51024,51024,Надарево,Nadarevo,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV35,Търговище,BG334,7740,43.238461,26.754863
bg_settlement_54081,54081,Осен,Osen,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV35,Търговище,BG334,7746,43.249158,26.70822
bg_settlement_54345,54345,Острец,Ostrets,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV35,Търговище,BG334,7743,43.261908,26.730945
bg_settlement_58493,58493,Пробуда,Probuda,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV35,Търговище,BG334,7748,43.283191,26.647545
bg_settlement_62164,62164,Ралица,Ralitsa,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV35,Търговище,BG334,7759,43.306178,26.516288
bg_settlement_43935,43935,Ловец,Lovets,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV35,Търговище,BG334,7741,43.261619,26.691687
bg_settlement_20050,20050,Давидово,Davidovo,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV35,Търговище,BG334,7758,43.290696,26.561428
bg_settlement_24520,24520,Дългач,Dalgach,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV35,Търговище,BG334,7742,43.216735,26.724104
bg_settlement_30644,30644,Здравец,Zdravets,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV35,Търговище,BG334,7769,43.285254,26.490251
bg_settlement_00215,00215,Алваново,Alvanovo,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV35,Търговище,BG334,7752,43.29765,26.669555
bg_settlement_04159,04159,Бистра,Bistra,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV35,Търговище,BG334,7777,43.329683,26.561959
bg_settlement_10238,10238,Васил Левски,Vasil Levski,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV35,Търговище,BG334,7749,43.264966,26.629489
bg_settlement_10999,10999,Видлица,Vidlitsa,с.,MON,tk_loan_management_bg.state_bg_MON,MON14,Георги Дамяново,BG312,3478,43.418633,23.066253
bg_settlement_68881,68881,Стара речка,Stara rechka,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV02,Антоново,BG334,7999,43.086993,26.075903
bg_settlement_48026,48026,Мечово,Mechovo,с.,TGV,tk_loan_management_bg.state_bg_TGV,TGV02,Антоново,BG334,7997,43.058292,26.090583
bg_settlement_02395,02395,Балей,Baley,с.,VID,tk_loan_management_bg.state_bg_VID,VID06,Брегово,BG311,3797,44.188794,22.647309
bg_settlement_20568,20568,Делейна,Deleyna,с.,VID,tk_loan_management_bg.state_bg_VID,VID06,Брегово,BG311,3795,44.053642,22.629251
bg_settlement_69986,69986,Струпец,Strupets,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8856,42.614975,26.111589
bg_settlement_72816,72816,Тополчане,Topolchane,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8880,42.652567,26.427975
bg_settlement_73016,73016,Трапоклово,Trapoklovo,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8889,42.645578,26.593753
bg_settlement_81534,81534,Чокоба,Chokoba,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8887,42.518429,26.358767
bg_settlement_55333,55333,Панаретовци,Panaretovtsi,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8867,42.56429,26.301582
bg_settlement_65303,65303,Самуилово,Samuilovo,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8865,42.591259,26.324038
bg_settlement_66812,66812,Скобелево,Skobelevo,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8871,42.487929,26.310325
bg_settlement_35537,35537,Калояново,Kaloyanovo,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8881,42.656456,26.462065
bg_settlement_35660,35660,Камен,Kamen,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8882,42.603024,26.419721
bg_settlement_36779,36779,Кермен,Kermen,гр.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8870,42.502377,26.256361
bg_settlement_40083,40083,Крушаре,Krushare,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8877,42.562965,26.37984
bg_settlement_47980,47980,Мечкарево,Mechkarevo,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8868,42.593644,26.277033
bg_settlement_48708,48708,Младово,Mladovo,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8886,42.529042,26.211041
bg_settlement_14800,14800,Гергевец,Gergevets,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8869,42.591284,26.346622
bg_settlement_15206,15206,Глуфишево,Glufishevo,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8866,42.544767,26.321736
bg_settlement_23337,23337,Драгоданово,Dragodanovo,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8888,42.632891,26.566206
bg_settlement_29194,29194,Желю войвода,Zhelyu voyvoda,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8860,42.594128,26.482684
bg_settlement_04039,04039,Биково,Bikovo,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8885,42.476578,26.190489
bg_settlement_04114,04114,Бинкос,Binkos,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8855,42.64848,26.096432
bg_settlement_04337,04337,Блатец,Blatets,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8878,42.633059,26.536365
bg_settlement_05092,05092,Бозаджии,Bozadzhii,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV20,Сливен,BG342,8872,42.479001,26.329308
bg_settlement_18304,18304,Гъмзово,Gamzovo,с.,VID,tk_loan_management_bg.state_bg_VID,VID06,Брегово,BG311,3785,44.097004,22.760544
bg_settlement_40441,40441,Куделин,Kudelin,с.,VID,tk_loan_management_bg.state_bg_VID,VID06,Брегово,BG311,3798,44.193064,22.669428
bg_settlement_72518,72518,Тияновци,Tiyanovtsi,с.,VID,tk_loan_management_bg.state_bg_VID,VID06,Брегово,BG311,3787,44.078162,22.72943
bg_settlement_06464,06464,Брестница,Brestnitsa,с.,DOB,tk_loan_management_bg.state_bg_DOB,DOB27,Тервел,BG332,9484,43.881847,27.571096
bg_settlement_04916,04916,Божан,Bozhan,с.,DOB,tk_loan_management_bg.state_bg_DOB,DOB27,Тервел,BG332,9475,43.759855,27.4568
bg_settlement_18191,18191,Гуслар,Guslar,с.,DOB,tk_loan_management_bg.state_bg_DOB,DOB27,Тервел,BG332,9479,43.836931,27.44163
bg_settlement_46334,46334,Мали извор,Mali izvor,с.,DOB,tk_loan_management_bg.state_bg_DOB,DOB27,Тервел,BG332,9474,43.793264,27.468174
bg_settlement_53549,53549,Оногур,Onogur,с.,DOB,tk_loan_management_bg.state_bg_DOB,DOB27,Тервел,BG332,9486,43.821128,27.586141
bg_settlement_15944,15944,Шивачево,Shivachevo,гр.,SLV,tk_loan_management_bg.state_bg_SLV,SLV24,Твърдица,BG342,8895,42.686486,26.028428
bg_settlement_36049,36049,Каниц,Kanits,с.,VID,tk_loan_management_bg.state_bg_VID,VID03,Бойница,BG311,3843,44.022598,22.587449
bg_settlement_03678,03678,Бело поле,Belo pole,с.,VID,tk_loan_management_bg.state_bg_VID,VID33,Ружинци,BG311,3961,43.648951,22.89972
bg_settlement_70617,70617,Сърнец,Sarnets,с.,DOB,tk_loan_management_bg.state_bg_DOB,DOB27,Тервел,BG332,9482,43.815468,27.500471
bg_settlement_04193,04193,Бистрец,Bistrets,с.,DOB,tk_loan_management_bg.state_bg_DOB,DOB20,Крушари,BG332,9412,43.835139,27.729544
bg_settlement_00268,00268,Александрия,Aleksandria,с.,DOB,tk_loan_management_bg.state_bg_DOB,DOB20,Крушари,BG332,9404,43.885401,27.75118
bg_settlement_00031,00031,Абрит,Abrit,с.,DOB,tk_loan_management_bg.state_bg_DOB,DOB20,Крушари,BG332,9407,43.90785,27.795803
bg_settlement_30884,30884,Зимница,Zimnitsa,с.,DOB,tk_loan_management_bg.state_bg_DOB,DOB20,Крушари,BG332,9421,43.864293,27.620581
bg_settlement_30781,30781,Земенци,Zementsi,с.,DOB,tk_loan_management_bg.state_bg_DOB,DOB20,Крушари,BG332,9411,43.800153,27.778754
bg_settlement_69314,69314,Стоил войвода,Stoil voyvoda,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8940,42.462035,25.985227
bg_settlement_70456,70456,Събрано,Sabrano,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8941,42.43097,25.898259
bg_settlement_70487,70487,Съдиево,Sadievo,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8923,42.52672,26.078664
bg_settlement_51809,51809,Нова Загора,Nova Zagora,гр.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8900,42.493174,26.013004
bg_settlement_52146,52146,Новоселец,Novoselets,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8958,42.297696,26.090251
bg_settlement_53518,53518,Омарчево,Omarchevo,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8921,42.45791,26.144844
bg_settlement_56068,56068,Пет могили,Pet mogili,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8953,42.311899,26.059182
bg_settlement_57371,57371,Полско Пъдарево,Polsko Padarevo,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8937,42.461214,26.086896
bg_settlement_58726,58726,Прохорово,Prohorovo,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8944,42.353266,26.206328
bg_settlement_61340,61340,Радецки,Radetski,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8959,42.283299,26.116649
bg_settlement_35907,35907,Каменово,Kamenovo,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8928,42.542351,26.101336
bg_settlement_38426,38426,Коньово,Konyovo,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8920,42.522717,26.163754
bg_settlement_44505,44505,Любенец,Lyubenets,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8949,42.371313,25.950101
bg_settlement_44522,44522,Любенова махала,Lyubenova mahala,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8947,42.351646,25.963539
bg_settlement_48725,48725,Млекарево,Mlekarevo,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8960,42.356739,26.088144
bg_settlement_24760,24760,Дядово,Dyadovo,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8918,42.435472,26.018245
bg_settlement_27111,27111,Езеро,Ezero,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8919,42.464375,26.020358
bg_settlement_30171,30171,Загорци,Zagortsi,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8939,42.433794,25.948878
bg_settlement_00713,00713,Асеновец,Asenovets,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8933,42.527843,25.95185
bg_settlement_04635,04635,Богданово,Bogdanovo,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8948,42.392255,25.997063
bg_settlement_07778,07778,Бял кладенец,Byal kladenets,с.,SLV,tk_loan_management_bg.state_bg_SLV,SLV16,Нова Загора,BG342,8961,42.299515,26.166062
bg_settlement_35609,35609,Калчево,Kalchevo,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8677,42.428815,26.604919
bg_settlement_36200,36200,Каравелово,Karavelovo,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8647,42.309559,26.63291
bg_settlement_38279,38279,Коневец,Konevets,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8623,42.271383,26.56751
bg_settlement_40018,40018,Крумово,Krumovo,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8649,42.272054,26.404687
bg_settlement_40484,40484,Кукорево,Kukorevo,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8673,42.447716,26.533074
bg_settlement_46783,46783,Маломир,Malomir,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8650,42.281737,26.517793
bg_settlement_47562,47562,Меден кладенец,Meden kladenets,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8639,42.32543,26.322739
bg_settlement_47682,47682,Межда,Mezhda,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8644,42.340598,26.255631
bg_settlement_48101,48101,Миладиновци,Miladinovtsi,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8657,42.259858,26.344369
bg_settlement_48787,48787,Могила,Mogila,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8627,42.501566,26.596871
bg_settlement_18259,18259,Гълъбинци,Galabintsi,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8642,42.427653,26.258717
bg_settlement_23501,23501,Дражево,Drazhevo,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8634,42.536975,26.448617
bg_settlement_23557,23557,Драма,Drama,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8651,42.241034,26.438625
bg_settlement_23978,23978,Дряново,Dryanovo,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8652,42.247234,26.508528
bg_settlement_30096,30096,Завой,Zavoy,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8633,42.562132,26.524646
bg_settlement_30956,30956,Златари,Zlatari,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8641,42.392391,26.209211
bg_settlement_32740,32740,Генерал Инзово,General Inzovo,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8670,42.322078,26.434659
bg_settlement_00758,00758,Асеново,Asenovo,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8667,42.36768,26.658967
bg_settlement_03229,03229,Безмер,Bezmer,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8637,42.475916,26.397292
bg_settlement_05308,05308,Болярско,Bolyarsko,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8631,42.431196,26.35404
bg_settlement_05863,05863,Ботево,Botevo,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8638,42.355496,26.360285
bg_settlement_05952,05952,Бояджик,Boyadzhik,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8640,42.397722,26.302278
bg_settlement_10776,10776,Веселиново,Veselinovo,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8632,42.532893,26.544816
bg_settlement_10985,10985,Видинци,Vidintsi,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM25,Тунджа,BG343,8671,42.311685,26.386054
bg_settlement_87374,87374,Ямбол,Yambol,гр.,JAM,tk_loan_management_bg.state_bg_JAM,JAM26,Ямбол,BG343,8600,42.487542,26.510837
bg_settlement_53504,53504,Оман,Oman,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM03,Болярово,BG343,8727,42.267111,26.925462
bg_settlement_57652,57652,Попово,Popovo,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM03,Болярово,BG343,8735,42.207445,26.733987
bg_settlement_24356,24356,Дъбово,Dabovo,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM03,Болярово,BG343,8736,42.200249,26.778995
bg_settlement_31019,31019,Златиница,Zlatinitsa,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM03,Болярово,BG343,8746,42.15488,26.704284
bg_settlement_05284,05284,Болярово,Bolyarovo,гр.,JAM,tk_loan_management_bg.state_bg_JAM,JAM03,Болярово,BG343,8720,42.149268,26.807891
bg_settlement_23672,23672,Дреновец,Drenovets,с.,VID,tk_loan_management_bg.state_bg_VID,VID33,Ружинци,BG311,3920,43.691838,22.975734
bg_settlement_23515,23515,Дражинци,Drazhintsi,с.,VID,tk_loan_management_bg.state_bg_VID,VID33,Ружинци,BG311,3929,43.632737,22.875039
bg_settlement_63255,63255,Ружинци,Ruzhintsi,с.,VID,tk_loan_management_bg.state_bg_VID,VID33,Ружинци,BG311,3930,43.623221,22.830982
bg_settlement_62791,62791,Роглец,Roglets,с.,VID,tk_loan_management_bg.state_bg_VID,VID33,Ружинци,BG311,3962,43.66948,22.934372
bg_settlement_73924,73924,Тополовец,Topolovets,с.,VID,tk_loan_management_bg.state_bg_VID,VID33,Ружинци,BG311,3828,43.985727,22.6212
bg_settlement_69883,69883,Стройно,Stroyno,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM07,Елхово,BG343,8732,42.277236,26.678825
bg_settlement_73328,73328,Трънково,Trankovo,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM07,Елхово,BG343,8719,42.224099,26.551608
bg_settlement_81121,81121,Чернозем,Chernozem,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM07,Елхово,BG343,8739,42.112694,26.60735
bg_settlement_58801,58801,Пчела,Pchela,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM07,Елхово,BG343,8718,42.182093,26.470012
bg_settlement_36909,36909,Кирилово,Kirilovo,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM07,Елхово,BG343,8741,42.222221,26.61522
bg_settlement_43116,43116,Лалково,Lalkovo,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM07,Елхово,BG343,8749,42.075892,26.718579
bg_settlement_46797,46797,Маломирово,Malomirovo,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM07,Елхово,BG343,8737,42.142704,26.641835
bg_settlement_47768,47768,Мелница,Melnitsa,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM07,Елхово,BG343,8755,42.046912,26.565628
bg_settlement_17748,17748,Гранитово,Granitovo,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM07,Елхово,BG343,8740,42.100802,26.533295
bg_settlement_21542,21542,Добрич,Dobrich,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM07,Елхово,BG343,8724,42.173126,26.666225
bg_settlement_27382,27382,Елхово,Elhovo,гр.,JAM,tk_loan_management_bg.state_bg_JAM,JAM07,Елхово,BG343,8700,42.17202,26.569402
bg_settlement_29516,29516,Жребино,Zhrebino,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM07,Елхово,BG343,8733,42.244529,26.70669
bg_settlement_32576,32576,Изгрев,Izgrev,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM07,Елхово,BG343,8717,42.170068,26.524043
bg_settlement_06001,06001,Бояново,Boyanovo,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM07,Елхово,BG343,8730,42.255804,26.630296
bg_settlement_11079,11079,Винарово,Vinarovo,с.,VID,tk_loan_management_bg.state_bg_VID,VID30,Ново село,BG311,3773,44.096457,22.817004
bg_settlement_69660,69660,Стралджа,Straldzha,гр.,JAM,tk_loan_management_bg.state_bg_JAM,JAM22,Стралджа,BG343,8680,42.597402,26.691377
bg_settlement_80220,80220,Чарда,Charda,с.,JAM,tk_loan_management_bg.state_bg_JAM,JAM22,Стралджа,BG343,8692,42.542126,26.622775
